id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,nivel,size,place_id,osm_type,country,country_code
84000335,20140626T000000,225000.0,3,2.0,1700,11475,1.0,0,0,5,6,970,730,1945,0,98146,47.4851,-122.338,1560,11475,nivel_0,1,235072585,way,United States,us
9232400055,20140917T000000,279200.0,1,1.0,640,6350,1.0,0,0,3,5,640,0,1939,0,98117,47.6976,-122.359,1270,6350,nivel_0,0,157506051,way,United States,us
1453600202,20140520T000000,520000.0,4,3.5,2680,10000,2.0,0,0,3,8,2040,640,1942,2014,98125,47.726,-122.296,1530,8000,nivel_2,3,156030405,way,United States,us
3904910520,20140625T000000,505000.0,3,2.5,1860,8060,2.0,0,0,4,8,1860,0,1987,0,98029,47.5674,-122.017,1850,4661,nivel_2,1,296020565,way,United States,us
5469300270,20140506T000000,234000.0,3,1.75,1490,8366,1.0,0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469,nivel_0,1,329298783,relation,United States,us
8681660060,20140929T000000,503000.0,4,2.5,2470,5044,2.0,0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583,nivel_2,2,296037823,way,United States,us
3902300350,20140806T000000,606000.0,4,2.25,2390,8858,1.0,0,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858,nivel_2,2,181985893,way,United States,us
6392003490,20140723T000000,433500.0,3,1.0,1230,6000,1.0,0,0,4,7,780,450,1937,0,98115,47.6839,-122.281,1570,5000,nivel_1,0,155674736,way,United States,us
3342700465,20150123T000000,250000.0,3,1.5,2840,10182,1.0,0,0,3,8,1510,1330,1951,0,98056,47.524,-122.2,2210,9669,nivel_0,3,269786832,way,United States,us
2592210160,20140805T000000,719000.0,3,2.5,2120,9307,2.0,0,0,4,9,2120,0,1984,0,98006,47.5477,-122.141,2290,11524,nivel_3,2,296112854,way,United States,us
616000160,20141210T000000,381000.0,3,2.0,1770,14400,1.0,0,0,4,8,1770,0,1959,0,98166,47.415,-122.337,1900,14400,nivel_1,1,233572943,way,United States,us
1687000270,20140528T000000,267000.0,3,2.5,2495,4400,2.0,0,0,3,8,2495,0,2007,0,98001,47.288,-122.283,2434,4400,nivel_0,2,231029693,way,United States,us
4102000075,20140522T000000,275000.0,1,0.75,1170,14149,1.0,0,0,5,7,880,290,1962,0,98022,47.2653,-121.91,1130,24513,nivel_0,0,233249057,way,United States,us
8078460550,20140513T000000,651000.0,4,2.5,2740,7140,2.0,0,0,3,8,2740,0,1993,0,98074,47.6334,-122.021,2260,7035,nivel_3,3,296156419,way,United States,us
2710600070,20150204T000000,439000.0,2,1.0,1050,5671,1.0,0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243,nivel_1,0,155039711,way,United States,us
37000435,20150214T000000,325000.0,2,1.0,1130,5070,1.0,0,0,4,7,1130,0,1955,0,98146,47.5141,-122.377,860,6300,nivel_1,0,160030091,way,United States,us
5100401414,20140502T000000,490000.0,2,1.0,880,6380,1.0,0,0,3,7,880,0,1938,1994,98115,47.6924,-122.322,1340,6380,nivel_2,0,155957320,way,United States,us
5631500254,20141007T000000,519900.0,4,2.5,2403,6172,2.0,0,0,3,9,2403,0,1999,0,98028,47.7361,-122.234,2380,6075,nivel_2,2,249171757,way,United States,us
8567300140,20140723T000000,545000.0,4,2.75,3410,35040,2.0,0,0,3,9,3410,0,1984,0,98038,47.4054,-122.03,2580,37263,nivel_2,3,232333254,way,United States,us
98000060,20140714T000000,1062500.0,4,4.0,5320,20041,2.0,0,0,3,11,5320,0,2003,0,98075,47.5852,-121.966,4640,17268,nivel_3,3,296153840,way,United States,us
2205500400,20140514T000000,542000.0,4,1.75,1900,8250,1.0,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360,nivel_2,1,296006449,way,United States,us
1726069084,20141208T000000,465000.0,4,1.75,1810,21650,2.0,0,0,4,7,1810,0,1961,0,98077,47.7358,-122.076,2700,29680,nivel_2,1,296055792,way,United States,us
8682291840,20150331T000000,408000.0,2,2.0,1200,3900,1.0,0,0,3,8,1200,0,2006,0,98053,47.72,-122.024,1440,5580,nivel_1,0,296122445,way,United States,us
5003600240,20141204T000000,292000.0,4,2.5,2060,5950,2.0,0,0,3,8,2060,0,2000,0,98030,47.3631,-122.192,2242,6406,nivel_0,2,229145239,way,United States,us
5636000400,20140507T000000,253000.0,3,1.75,1250,10122,1.0,0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,10175,nivel_0,0,232169798,way,United States,us
3298700125,20140905T000000,280000.0,2,1.0,910,4662,1.0,0,0,5,6,910,0,1942,0,98106,47.5232,-122.354,890,6050,nivel_0,0,159840117,way,United States,us
7880000060,20140604T000000,658588.0,3,2.25,2560,41346,2.0,0,0,3,10,2560,0,1986,0,98027,47.4871,-122.065,3040,35395,nivel_3,3,233590921,way,United States,us
7811200310,20141216T000000,635000.0,4,2.25,1920,8910,1.0,0,0,4,8,1200,720,1969,0,98005,47.5897,-122.156,2250,8800,nivel_2,2,140477501,way,United States,us
5255690160,20141009T000000,439000.0,4,2.25,2240,8300,2.0,0,0,3,8,2240,0,1978,0,98011,47.7746,-122.197,2340,8500,nivel_1,2,231875630,way,United States,us
869700320,20140806T000000,300000.0,3,2.5,1260,3855,2.0,0,0,3,8,1260,0,1999,0,98059,47.4908,-122.154,1310,3344,nivel_0,0,231202960,way,United States,us
6052401631,20150205T000000,345000.0,3,1.5,1360,13496,1.0,0,0,4,8,1360,0,1960,0,98198,47.4032,-122.314,1900,10538,nivel_1,0,230641841,way,United States,us
5089700260,20140812T000000,283500.0,4,2.25,2100,8050,2.0,0,0,3,8,2100,0,1978,0,98055,47.4391,-122.193,2190,7700,nivel_0,2,232576838,way,United States,us
9473200105,20140924T000000,425000.0,2,1.0,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732,nivel_1,2,157325669,way,United States,us
6678900140,20150319T000000,685000.0,3,1.75,2210,8955,1.0,0,1,3,8,1560,650,1974,0,98033,47.6621,-122.189,2210,8976,nivel_3,2,180856438,way,United States,us
9552700550,20150421T000000,750000.0,3,2.5,2360,12987,2.0,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665,nivel_3,2,199135900,way,United States,us
2171400218,20150416T000000,245000.0,4,1.5,1280,8000,1.0,0,0,3,6,1280,0,1960,0,98178,47.4949,-122.255,1420,8211,nivel_0,0,231109578,way,United States,us
9122001231,20150403T000000,585444.0,6,3.75,2740,6924,1.0,0,2,3,7,1640,1100,1962,0,98144,47.5816,-122.296,1940,6000,nivel_2,3,156885996,way,United States,us
6639900012,20140917T000000,706000.0,4,2.5,2740,7571,2.0,0,0,3,9,2740,0,2009,0,98033,47.6962,-122.179,2880,7203,nivel_3,3,179665276,way,United States,us
8151601090,20140801T000000,445000.0,4,2.0,2630,9099,1.5,0,0,3,7,1830,800,1944,2009,98146,47.5067,-122.361,1430,6825,nivel_1,3,232911601,way,United States,us
6664900260,20150219T000000,241000.0,3,2.0,1650,6000,1.0,0,0,3,7,1650,0,1990,0,98023,47.2904,-122.353,1870,6000,nivel_0,1,230613803,way,United States,us
7663700030,20150503T000000,1175000.0,2,2.5,1770,7155,2.0,1,4,3,8,1770,0,1957,2004,98155,47.7345,-122.285,2410,10476,nivel_3,1,271323275,way,United States,us
952000055,20150206T000000,530000.0,3,1.0,1500,5750,1.5,0,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060,nivel_2,1,159947502,way,United States,us
4292300024,20150302T000000,350000.0,3,1.5,1430,12199,1.0,0,0,3,7,1130,300,1948,0,98133,47.7352,-122.33,1490,8196,nivel_1,1,296015269,way,United States,us
8073000550,20150415T000000,1700000.0,4,3.75,3190,17186,2.0,1,4,3,10,3190,0,1999,0,98178,47.5115,-122.246,2290,13496,nivel_3,3,160262473,way,United States,us
9238450160,20150428T000000,389000.0,3,1.0,1280,9630,1.0,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1300,9453,nivel_1,0,296091639,way,United States,us
6127600036,20141105T000000,799000.0,4,2.75,2390,6820,2.0,0,0,4,7,2140,250,1945,0,98115,47.6788,-122.27,1980,6820,nivel_3,2,155579227,way,United States,us
1370801331,20140804T000000,1400000.0,4,2.5,4040,9630,1.0,0,3,4,9,2020,2020,1951,0,98199,47.6408,-122.41,3160,8025,nivel_3,3,155989980,way,United States,us
3500100226,20141229T000000,340895.0,2,1.0,920,8612,1.0,0,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956,nivel_1,0,157511870,way,United States,us
319500570,20140505T000000,780000.0,4,2.5,2730,10281,2.0,0,2,3,9,2730,0,1996,0,98074,47.6227,-122.029,2750,7220,nivel_3,3,296133648,way,United States,us
3751604974,20141204T000000,350000.0,2,1.5,1320,73600,1.0,0,0,3,7,1320,0,1993,0,98001,47.2755,-122.271,1320,33600,nivel_1,0,232687744,way,United States,us
7852030320,20150217T000000,470000.0,3,2.5,2620,4874,2.0,0,0,3,7,2620,0,1999,0,98065,47.5328,-121.879,2360,4231,nivel_2,3,296156696,way,United States,us
2481630070,20150128T000000,914600.0,4,3.0,3180,80837,2.0,0,0,3,11,3180,0,1985,0,98072,47.7336,-122.134,3180,38715,nivel_3,3,23971851,node,United States,us
4299000030,20140923T000000,354000.0,4,2.5,2900,4762,2.0,0,0,3,8,2900,0,2005,0,98042,47.3663,-122.129,2900,5173,nivel_1,3,232948374,way,United States,us
3886902590,20150226T000000,470000.0,5,2.0,1900,6000,1.5,0,0,4,6,1900,0,1920,0,98033,47.6831,-122.186,2110,8400,nivel_2,1,181034611,way,United States,us
9178601000,20140730T000000,715000.0,3,2.0,1760,5400,1.0,0,0,5,7,1160,600,1927,0,98103,47.6558,-122.331,1640,5400,nivel_3,1,154023813,way,United States,us
2861100030,20141007T000000,265000.0,2,1.0,760,4000,1.0,0,0,4,6,760,0,1950,0,98108,47.5466,-122.304,1640,4500,nivel_0,0,157767467,way,United States,us
9471200370,20150330T000000,2537000.0,4,3.0,3710,20000,2.0,0,2,5,10,2760,950,1936,0,98105,47.6696,-122.261,3970,20000,nivel_3,3,155099870,way,United States,us
625049286,20140815T000000,640000.0,3,1.0,1530,4944,1.0,0,0,3,7,1530,0,1950,0,98103,47.6857,-122.341,1500,4944,nivel_2,1,155932630,way,United States,us
133000135,20141120T000000,290000.0,4,1.75,1990,18900,2.0,0,0,4,7,1870,120,1929,0,98168,47.5131,-122.313,1710,12400,nivel_0,2,233000745,way,United States,us
7214700830,20140513T000000,480000.0,5,4.75,3830,35000,1.0,0,0,3,8,2130,1700,1976,0,98077,47.7597,-122.079,2750,36150,nivel_2,3,116064166,way,United States,us
4473400045,20140826T000000,535000.0,3,2.0,2040,5600,1.0,0,1,5,7,1120,920,1954,0,98144,47.5959,-122.293,2120,4958,nivel_2,2,162070070,way,United States,us
9413600350,20140829T000000,907000.0,3,1.75,2170,12220,1.0,0,0,5,8,2170,0,1965,0,98033,47.6537,-122.195,1980,9000,nivel_3,2,181133481,way,United States,us
1138010520,20140601T000000,459000.0,3,1.75,1620,7330,1.0,0,0,4,7,1090,530,1974,0,98034,47.7148,-122.213,1380,7191,nivel_2,1,179228657,way,United States,us
7431500341,20150424T000000,1355000.0,3,2.5,3600,21399,1.0,0,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.099,2830,17559,nivel_3,3,296121856,way,United States,us
8830400135,20150305T000000,264950.0,3,1.5,1470,11599,1.0,0,0,3,7,1070,400,1967,0,98030,47.3632,-122.188,1580,9760,nivel_0,1,229433391,way,United States,us
5694000710,20141107T000000,352950.0,3,1.0,1760,3000,1.5,0,0,1,6,1760,0,1900,0,98103,47.6598,-122.348,1320,1266,nivel_1,1,19251392,node,United States,us
1951820070,20140822T000000,491500.0,3,2.25,2230,13100,1.0,0,0,4,8,1510,720,1974,0,98006,47.5413,-122.174,2010,10650,nivel_2,2,296076251,way,United States,us
6137500320,20140625T000000,1229000.0,4,3.5,3770,37034,2.0,0,0,3,10,2830,940,1989,0,98007,47.6463,-122.151,3200,36342,nivel_3,3,339008040,way,United States,us
6703100070,20150406T000000,369500.0,3,1.0,1200,9194,1.0,0,0,4,7,1200,0,1952,0,98155,47.7362,-122.319,1330,8650,nivel_1,0,296037062,way,United States,us
339350070,20150318T000000,566000.0,3,2.5,2090,6294,2.0,0,0,3,9,2090,0,2004,0,98052,47.686,-122.095,2520,5735,nivel_2,2,170826293,way,United States,us
7399300860,20140825T000000,290000.0,3,2.25,1500,7308,1.0,0,0,4,7,1210,290,1968,0,98055,47.4621,-122.187,1480,7400,nivel_0,1,213385674,way,United States,us
8907500070,20150413T000000,5350000.0,5,5.0,8000,23985,2.0,0,4,3,12,6720,1280,2009,0,98004,47.6232,-122.22,4600,21750,nivel_3,3,296094665,way,United States,us
8651430560,20140522T000000,180000.0,3,1.0,870,5330,1.0,0,0,3,6,870,0,1969,2014,98042,47.369,-122.077,840,5200,nivel_0,0,230934819,way,United States,us
2228900270,20140812T000000,215000.0,2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,nivel_0,0,296109221,way,United States,us
2228900270,20150212T000000,302000.0,2,1.0,1010,6000,1.0,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313,nivel_0,0,296109221,way,United States,us
6880200030,20150410T000000,352500.0,3,1.75,1860,7881,1.0,0,0,3,7,1160,700,1986,0,98198,47.3855,-122.322,1490,7527,nivel_1,1,231580812,way,United States,us
7227501170,20140626T000000,235867.0,4,2.0,1330,5926,1.0,0,0,4,5,1330,0,1942,0,98056,47.496,-122.19,1150,5485,nivel_0,0,233126539,way,United States,us
7504460200,20140717T000000,500000.0,3,2.25,1760,11946,2.0,0,0,3,8,1760,0,1978,0,98074,47.624,-122.05,2080,12068,nivel_2,1,296045341,way,United States,us
1559900200,20150326T000000,382000.0,3,2.25,1800,4500,2.0,0,0,3,7,1800,0,1995,0,98019,47.7462,-121.98,1760,6589,nivel_1,1,296143782,way,United States,us
546000400,20150422T000000,515000.0,5,2.5,1690,2402,1.5,0,0,3,7,990,700,1930,0,98117,47.6903,-122.38,1200,4005,nivel_2,1,154537583,way,United States,us
1596600060,20150501T000000,250000.0,1,1.0,660,2600,1.0,0,0,3,6,660,0,1919,0,98144,47.5723,-122.304,1560,5445,nivel_0,0,157191155,way,United States,us
6021501920,20140627T000000,672500.0,3,2.25,2400,5300,1.5,0,0,4,7,1250,1150,1939,0,98117,47.6876,-122.384,1540,4800,nivel_3,2,154540194,way,United States,us
3275860270,20141022T000000,755000.0,3,2.25,3020,13031,2.0,0,0,3,9,3020,0,1989,0,98052,47.6897,-122.098,2480,10204,nivel_3,3,258756364,way,United States,us
5457300703,20150320T000000,707500.0,3,1.0,1500,2555,2.0,0,2,3,7,1500,0,1910,0,98109,47.627,-122.353,1820,2555,nivel_3,1,158733474,way,United States,us
2919700885,20140826T000000,459000.0,4,2.0,1560,3840,1.0,0,0,4,6,960,600,1924,0,98117,47.6882,-122.365,1560,4800,nivel_2,1,156762243,way,United States,us
1951500030,20150204T000000,140000.0,3,1.0,1090,10620,1.5,0,0,3,7,1090,0,1959,0,98032,47.3748,-122.294,1380,10620,nivel_0,0,233600476,way,United States,us
9550200310,20140811T000000,495000.0,2,1.0,970,4284,1.0,0,0,3,7,970,0,1905,0,98103,47.6667,-122.333,2050,4284,nivel_2,0,158016567,way,United States,us
3630120700,20140513T000000,757000.0,3,3.25,3190,5283,2.0,0,0,3,9,3190,0,2007,0,98029,47.5534,-122.002,2950,5198,nivel_3,3,296131181,way,United States,us
3630120700,20150107T000000,765000.0,3,3.25,3190,5283,2.0,0,0,3,9,3190,0,2007,0,98029,47.5534,-122.002,2950,5198,nivel_3,3,296131181,way,United States,us
6370000070,20140919T000000,359000.0,4,1.5,1890,6052,1.0,0,0,4,7,1890,0,1955,0,98125,47.7055,-122.3,1510,6072,nivel_1,1,157094575,way,United States,us
7935000125,20140605T000000,440000.0,3,1.0,1050,7500,1.0,0,0,3,6,1050,0,1900,0,98136,47.5473,-122.396,1380,7500,nivel_1,0,158777188,way,United States,us
3034200058,20140529T000000,400000.0,4,1.5,1390,7200,1.0,0,0,3,7,1140,250,1965,0,98133,47.7224,-122.332,1630,7702,nivel_1,0,155125798,way,United States,us
2856102336,20150325T000000,652000.0,3,2.0,1700,4080,1.0,0,0,4,7,850,850,1941,0,98117,47.6785,-122.393,1480,5100,nivel_3,1,154458262,way,United States,us
2523039239,20140530T000000,260000.0,3,1.75,1050,5850,1.0,0,0,3,7,1050,0,1980,0,98166,47.4574,-122.358,1220,8880,nivel_0,0,235061317,way,United States,us
5452800310,20150420T000000,1328000.0,5,3.0,3340,10796,1.0,0,2,3,9,2120,1220,1964,1990,98040,47.5421,-122.229,3290,12955,nivel_3,3,296008150,way,United States,us
2724069070,20150220T000000,519500.0,4,2.0,1540,17859,1.0,0,0,3,6,1540,0,1964,0,98027,47.5326,-122.032,1390,9688,nivel_2,1,296020232,way,United States,us
6690500320,20141027T000000,650000.0,3,1.0,1710,5992,1.5,0,0,4,7,1560,150,1928,0,98103,47.6861,-122.354,1240,3001,nivel_3,1,156970043,way,United States,us
2413301070,20150324T000000,280000.0,4,2.25,2100,8075,2.0,0,0,3,8,2100,0,1978,0,98003,47.3251,-122.329,2100,7464,nivel_0,2,230655039,way,United States,us
1562100030,20140910T000000,515000.0,4,1.75,1730,7980,1.0,0,0,4,8,1730,0,1965,0,98007,47.6219,-122.138,2080,8400,nivel_2,1,296049224,way,United States,us
7941140070,20150318T000000,400000.0,3,2.25,1500,2692,2.0,0,0,3,7,1500,0,1986,0,98034,47.7159,-122.203,1470,2418,nivel_1,1,178948021,way,United States,us
1703050520,20150414T000000,652100.0,3,2.5,2380,5017,2.0,0,0,3,9,2380,0,2003,0,98074,47.6297,-122.021,2670,6066,nivel_3,2,175401260,way,United States,us
2412600030,20140623T000000,235000.0,6,3.0,2180,7956,2.0,0,0,3,7,2180,0,1980,0,98003,47.3054,-122.305,2214,7684,nivel_0,2,66766763,node,United States,us
5266300140,20150408T000000,701000.0,4,1.5,1840,10080,2.0,0,0,3,8,1840,0,1907,0,98118,47.5575,-122.279,1830,5040,nivel_3,1,227594898,way,United States,us
11520030,20140624T000000,640000.0,4,2.5,2341,9594,2.0,0,0,3,9,2341,0,1997,0,98052,47.6993,-122.115,2850,9421,nivel_2,2,218817581,way,United States,us
7202290140,20140728T000000,455800.0,3,2.5,1690,4584,2.0,0,0,3,7,1690,0,2002,0,98053,47.6866,-122.043,1600,3164,nivel_2,1,170876524,way,United States,us
8161010060,20141218T000000,504750.0,3,2.5,2490,21937,2.0,0,0,3,8,2490,0,1993,0,98014,47.6442,-121.898,2450,21937,nivel_2,2,296120433,way,United States,us
8562900710,20140711T000000,483000.0,3,3.0,2440,15540,2.0,0,0,3,9,2440,0,1992,0,98074,47.6104,-122.06,2440,15283,nivel_2,2,296108186,way,United States,us
8888000055,20141230T000000,530000.0,3,0.75,920,20412,1.0,1,2,5,6,920,0,1950,0,98070,47.4781,-122.49,1162,54705,nivel_2,0,296042122,way,United States,us
3395800295,20140711T000000,250000.0,2,1.0,1030,8786,1.0,0,0,3,6,1030,0,1956,0,98146,47.4814,-122.341,1480,8121,nivel_0,0,235195461,way,United States,us
5557320030,20140924T000000,229950.0,5,2.75,2000,5885,1.0,0,0,3,7,1260,740,1994,0,98023,47.3155,-122.347,1960,6514,nivel_0,2,230699117,way,United States,us
2909300640,20140723T000000,884744.0,4,3.5,4210,9414,2.0,0,0,3,9,4210,0,2001,0,98074,47.6067,-122.022,3950,8880,nivel_3,3,296086190,way,United States,us
5202500030,20150401T000000,514000.0,3,1.5,1610,9964,1.0,0,0,3,7,1080,530,1977,0,98052,47.6681,-122.143,1610,9964,nivel_2,1,47598757,node,United States,us
5561300640,20150506T000000,532000.0,3,2.25,1910,35015,1.0,0,0,4,8,1430,480,1977,0,98027,47.4672,-122.006,2340,36680,nivel_2,3,231497208,way,United States,us
3449900030,20140911T000000,423000.0,4,2.5,2660,5539,2.0,0,0,3,8,2660,0,2004,0,98059,47.4981,-122.162,2380,5539,nivel_1,3,230821775,way,United States,us
952003435,20140826T000000,420000.0,2,1.0,820,4025,1.0,0,2,5,6,820,0,1922,0,98126,47.5649,-122.38,1410,5750,nivel_1,0,157787915,way,United States,us
6204200340,20141110T000000,521000.0,3,1.75,1730,18250,1.0,0,0,3,8,1730,0,1988,0,98011,47.737,-122.201,2180,10027,nivel_2,1,232684497,way,United States,us
1737100830,20150205T000000,577000.0,4,2.25,2360,7490,2.0,0,0,3,8,2360,0,1979,0,98033,47.6988,-122.169,2360,7490,nivel_2,2,181897230,way,United States,us
2207200520,20140929T000000,425000.0,3,1.0,970,8040,1.0,0,0,3,7,970,0,1956,0,98007,47.603,-122.132,1250,7000,nivel_1,0,296116861,way,United States,us
3818400060,20141031T000000,495000.0,4,2.5,2460,4862,2.0,0,0,3,8,2460,0,2004,0,98028,47.7719,-122.235,2900,4895,nivel_2,2,248382239,way,United States,us
9264960560,20141001T000000,340000.0,3,2.5,2690,8577,2.0,0,0,3,9,2690,0,1987,0,98023,47.3026,-122.351,2570,8066,nivel_1,3,232594557,way,United States,us
6362900172,20140923T000000,499950.0,3,3.5,1820,1991,2.0,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1460,nivel_2,1,271322309,way,United States,us
9272200810,20150316T000000,1218000.0,4,3.0,3470,4750,2.0,0,2,3,9,2370,1100,2014,0,98116,47.5917,-122.386,2420,4761,nivel_3,3,160254161,way,United States,us
3629160060,20150227T000000,720000.0,4,2.75,3370,7634,1.0,0,2,5,8,2110,1260,1977,0,98056,47.5259,-122.204,2460,7634,nivel_3,3,231253962,way,United States,us
4324200060,20150312T000000,249000.0,3,1.5,1700,8247,1.0,0,0,3,7,1010,690,1970,0,98031,47.4216,-122.174,1440,8400,nivel_0,1,230680982,way,United States,us
3830620710,20140613T000000,206135.0,3,1.0,1340,11070,1.0,0,0,4,7,1340,0,1978,0,98030,47.3527,-122.178,1650,7630,nivel_0,0,230487973,way,United States,us
3276900030,20141006T000000,300000.0,5,2.75,2000,9276,2.0,0,0,4,7,2000,0,1968,0,98055,47.444,-122.19,1240,8270,nivel_0,2,231286696,way,United States,us
4058800830,20150318T000000,612000.0,6,3.0,3840,14040,1.5,0,3,3,8,2460,1380,1949,0,98178,47.506,-122.241,2170,6765,nivel_2,3,231077044,way,United States,us
6202600070,20141106T000000,1102030.0,5,2.5,3890,27311,2.0,0,2,3,10,3890,0,1950,1990,98177,47.7291,-122.363,3160,22641,nivel_3,3,154686132,way,United States,us
8581200030,20150224T000000,230000.0,4,2.0,1220,9100,1.5,0,0,4,7,1220,0,1970,0,98023,47.2964,-122.376,1160,7700,nivel_0,0,231771465,way,United States,us
2771601940,20150504T000000,850000.0,3,1.0,2280,4600,1.0,0,2,3,8,1250,1030,1936,0,98119,47.6378,-122.372,1910,4000,nivel_3,2,157848249,way,United States,us
2214800270,20140925T000000,355000.0,4,2.5,2770,7000,1.0,0,0,4,7,1940,830,1979,0,98001,47.3396,-122.256,2140,7684,nivel_1,3,231660116,way,United States,us
7312000240,20140623T000000,442000.0,4,2.5,2520,7253,2.0,0,0,3,9,2520,0,1990,0,98059,47.5148,-122.159,2570,8359,nivel_1,2,234215239,way,United States,us
8562890560,20140626T000000,399000.0,4,3.0,3060,5000,2.0,0,0,3,8,3060,0,2001,0,98042,47.3786,-122.126,3060,5668,nivel_1,3,234606505,way,United States,us
4136930310,20141106T000000,360000.0,4,2.5,2390,7115,2.0,0,0,3,9,2390,0,1999,0,98092,47.2593,-122.222,2600,7916,nivel_1,2,233961042,way,United States,us
1328330350,20150213T000000,390000.0,3,1.75,1320,7725,1.0,0,0,3,8,1320,0,1978,0,98058,47.4425,-122.133,2020,7210,nivel_1,0,231149167,way,United States,us
5255690060,20150318T000000,413000.0,5,2.5,2900,8711,1.0,0,0,3,8,1650,1250,1977,0,98011,47.7752,-122.197,2340,8869,nivel_1,3,231396704,way,United States,us
402000260,20150211T000000,190000.0,2,1.0,700,9500,1.0,0,0,3,6,700,0,1951,0,98118,47.5294,-122.276,1020,5617,nivel_0,0,150844468,way,United States,us
7787110060,20141013T000000,432900.0,3,2.5,2210,9226,2.0,0,0,3,8,2210,0,1998,0,98045,47.4849,-121.782,2430,8902,nivel_1,2,296142624,way,United States,us
8651580310,20140528T000000,621138.0,3,2.25,2180,7741,2.0,0,0,3,9,2180,0,1986,0,98074,47.6482,-122.072,2300,8581,nivel_2,2,296134637,way,United States,us
3705000060,20140604T000000,270000.0,3,2.25,2080,4252,1.5,0,0,3,7,1550,530,2003,0,98042,47.4203,-122.157,2080,2275,nivel_0,2,67102917,node,United States,us
7525410060,20150109T000000,610000.0,4,2.25,2090,35040,1.0,0,0,3,8,1490,600,1980,0,98075,47.5739,-122.032,2910,21132,nivel_2,2,295998485,way,United States,us
3295700060,20140602T000000,500000.0,3,2.0,1720,5525,1.0,0,2,5,7,960,760,1941,0,98108,47.559,-122.298,1760,5525,nivel_2,1,158264501,way,United States,us
8121500060,20140807T000000,715000.0,4,2.25,2460,40635,1.0,0,0,5,8,2460,0,1968,0,98053,47.6627,-122.032,2250,40635,nivel_3,2,171853174,way,United States,us
3728800320,20140529T000000,264000.0,3,1.5,1470,14821,1.0,0,0,4,7,1470,0,1958,0,98042,47.3658,-122.148,1760,15370,nivel_0,1,231982482,way,United States,us
6003501535,20140828T000000,550000.0,3,1.75,1650,3200,1.5,0,0,3,8,1650,0,1901,0,98102,47.6209,-122.317,1500,2400,nivel_2,1,151616397,way,United States,us
2621750340,20141015T000000,337000.0,3,2.0,1690,9087,1.0,0,0,3,8,1690,0,1997,0,98042,47.3724,-122.108,2090,8100,nivel_1,1,241424356,way,United States,us
3445000274,20150513T000000,170000.0,3,1.0,970,8710,1.0,0,0,4,6,970,0,1962,0,98198,47.4167,-122.302,1280,11805,nivel_0,0,231799606,way,United States,us
3288200030,20140829T000000,405000.0,4,2.5,2030,9095,1.0,0,0,4,7,1130,900,1972,0,98034,47.7321,-122.185,1940,8000,nivel_1,2,181204056,way,United States,us
4188000640,20140911T000000,775000.0,4,2.5,2540,28563,1.0,0,0,3,10,2540,0,1984,0,98052,47.7185,-122.114,2790,20301,nivel_3,2,296166360,way,United States,us
2558730070,20140825T000000,425000.0,3,2.25,1570,7475,1.0,0,0,4,7,1200,370,1983,0,98034,47.7223,-122.174,1700,7230,nivel_1,1,180251779,way,United States,us
7923500060,20140922T000000,713000.0,5,2.75,2580,9242,2.0,0,2,4,8,1720,860,1967,0,98007,47.5943,-122.133,2240,9316,nivel_3,3,296046716,way,United States,us
8016300030,20141103T000000,555000.0,5,2.5,2090,8712,1.0,0,0,3,8,1420,670,1966,0,98008,47.5968,-122.127,2490,8712,nivel_2,2,296139188,way,United States,us
3629920830,20150506T000000,810000.0,4,2.5,3260,5608,2.0,0,0,3,9,3260,0,2003,0,98029,47.5453,-121.995,3010,5608,nivel_3,3,296020933,way,United States,us
4054510270,20140827T000000,1250000.0,4,3.75,3830,41263,2.0,0,0,4,11,3830,0,1990,0,98077,47.7237,-122.042,5600,56568,nivel_3,3,204839498,way,United States,us
2864600105,20140624T000000,819000.0,3,3.5,2130,6150,2.0,0,2,5,8,1530,600,1908,0,98199,47.6491,-122.405,2040,5381,nivel_3,2,155421098,way,United States,us
8165500830,20150327T000000,409900.0,3,2.5,1690,1200,2.0,0,0,3,8,1410,280,2013,0,98106,47.5389,-122.367,1690,1760,nivel_1,1,22622509,node,United States,us
