id,date,bedrooms,sqft_lot,price,level
9408300180,20140828T000000,4,30000,682000.0,high level
7942601410,20140514T000000,3,5120,682000.0,high level
1026069061,20150129T000000,4,203425,682000.0,high level
1644510040,20140528T000000,4,7277,681716.0,high level
1066100260,20140620T000000,5,11700,681500.0,high level
7950300005,20140528T000000,3,6356,681000.0,high level
2600030210,20140707T000000,3,10032,681000.0,high level
7853250090,20140929T000000,4,5130,681000.0,high level
2883200875,20150206T000000,2,6000,680200.0,high level
1777500090,20141229T000000,6,9375,680000.0,high level
3630200480,20140612T000000,3,3600,680000.0,high level
2594200230,20150424T000000,2,8442,680000.0,high level
4054700300,20141021T000000,4,50951,680000.0,high level
8141200080,20140814T000000,8,4800,680000.0,high level
9238900616,20140610T000000,3,8400,680000.0,high level
5100402606,20150505T000000,3,6775,680000.0,high level
4083304190,20140804T000000,1,3008,680000.0,high level
2874600040,20140804T000000,3,6300,680000.0,high level
7203100120,20140616T000000,4,4950,680000.0,high level
7215730580,20140902T000000,4,6175,680000.0,high level
1853000400,20150305T000000,4,28037,680000.0,high level
2825059256,20140926T000000,4,13068,680000.0,high level
7963900100,20140912T000000,3,14248,680000.0,high level
8691410310,20150213T000000,4,6012,680000.0,high level
6746701090,20140619T000000,6,3000,680000.0,high level
2771604791,20140719T000000,3,3584,680000.0,high level
7010701383,20141017T000000,3,4400,680000.0,high level
9510970530,20150424T000000,3,3600,680000.0,high level
2026049184,20150320T000000,4,6581,680000.0,high level
3629970090,20141014T000000,4,5000,680000.0,high level
2426059076,20150203T000000,4,37431,680000.0,high level
305010190,20141016T000000,4,8399,680000.0,high level
7937900280,20150424T000000,4,35429,680000.0,high level
1822059156,20150114T000000,3,103672,680000.0,high level
7254000100,20141215T000000,3,2551,680000.0,high level
5307100280,20140811T000000,3,8316,680000.0,high level
9468200163,20140709T000000,3,5720,680000.0,high level
9530101535,20150327T000000,3,4320,680000.0,high level
6908200250,20150312T000000,4,6075,680000.0,high level
3204930170,20141106T000000,4,3763,680000.0,high level
5423040140,20150402T000000,3,9914,680000.0,high level
2738640310,20150409T000000,4,3677,680000.0,high level
4027700021,20150311T000000,5,15815,680000.0,high level
8815400735,20140529T000000,3,4000,680000.0,high level
7215730070,20140911T000000,5,6500,680000.0,high level
6926700660,20140911T000000,2,989,680000.0,high level
8649900440,20141209T000000,4,8770,680000.0,high level
3600072,20150330T000000,4,5310,680000.0,high level
117000100,20150319T000000,3,5750,680000.0,high level
3577000116,20150325T000000,4,12137,680000.0,high level
3629980860,20140707T000000,4,3920,680000.0,high level
6821101895,20150507T000000,2,6000,680000.0,high level
5249800729,20150330T000000,6,6320,680000.0,high level
2125049131,20140729T000000,3,5500,680000.0,high level
5459500100,20140924T000000,3,9652,680000.0,high level
6840701160,20141029T000000,5,5000,680000.0,high level
9485800050,20150310T000000,3,8064,680000.0,high level
287000110,20140625T000000,4,6200,680000.0,high level
710300010,20150127T000000,4,54048,680000.0,high level
3586501135,20140606T000000,3,23900,680000.0,high level
7922720040,20150317T000000,4,9202,680000.0,high level
5727500006,20150427T000000,4,8653,679990.0,high level
7853250070,20150417T000000,4,4644,679975.0,high level
629500170,20150326T000000,4,5664,679950.0,high level
7502800100,20140813T000000,5,9437,679950.0,high level
2838000030,20150127T000000,3,3939,679950.0,high level
952003285,20140805T000000,3,5750,679900.0,high level
3622069095,20140917T000000,4,49223,679000.0,high level
5104540330,20150508T000000,4,7236,679000.0,high level
8562500380,20150309T000000,4,8451,679000.0,high level
8827901060,20140709T000000,4,4480,679000.0,high level
3342700491,20140814T000000,3,9350,679000.0,high level
6445800120,20150404T000000,4,41236,679000.0,high level
4459800070,20140718T000000,4,4923,679000.0,high level
5499700045,20141030T000000,3,4320,679000.0,high level
8825900245,20141209T000000,5,4080,678940.0,high level
1088000050,20150213T000000,3,10548,678700.0,high level
2483200060,20140612T000000,3,6600,678500.0,high level
3363900280,20150311T000000,3,3600,678500.0,high level
522069111,20150127T000000,4,214750,678500.0,high level
9274202620,20140718T000000,3,2860,678100.0,high level
3825311190,20140725T000000,3,5964,678000.0,high level
3066410810,20140822T000000,3,10675,678000.0,high level
686400670,20150414T000000,3,7210,678000.0,high level
3756100160,20140923T000000,3,10000,678000.0,high level
6819100150,20140721T000000,3,3600,677915.0,high level
9526600140,20140919T000000,3,4587,677900.0,high level
4449800480,20150318T000000,6,4213,677790.0,high level
5456000135,20140822T000000,3,9718,677500.0,high level
9272201385,20141022T000000,5,4730,677500.0,high level
3275890310,20150212T000000,3,9199,677100.0,high level
4452300130,20140522T000000,3,3207,677000.0,high level
6870000150,20141218T000000,4,4174,677000.0,high level
7128300630,20150330T000000,4,6000,677000.0,high level
1422200090,20140915T000000,3,2446,676500.0,high level
3178100065,20140925T000000,4,6010,676101.0,high level
290200230,20140819T000000,4,5368,676000.0,high level
1377800135,20150402T000000,3,6784,676000.0,high level
5506500070,20141211T000000,3,41804,676000.0,high level
2856101540,20141211T000000,3,3825,676000.0,high level
642150080,20140908T000000,3,9096,675900.0,high level
8078390150,20140626T000000,4,10274,675750.0,high level
324059112,20150325T000000,4,21344,675500.0,high level
2785000290,20140507T000000,3,10500,675000.0,high level
3275850180,20140602T000000,3,9002,675000.0,high level
4322200220,20150421T000000,3,5350,675000.0,high level
5288200230,20150421T000000,4,5750,675000.0,high level
7785350490,20141023T000000,3,15886,675000.0,high level
3022079094,20141006T000000,4,244807,675000.0,high level
7986400180,20140710T000000,3,4500,675000.0,high level
2426059071,20141021T000000,3,98445,675000.0,high level
339350150,20150311T000000,3,5735,675000.0,high level
1313000220,20140513T000000,5,9600,675000.0,high level
8682250330,20140624T000000,3,5611,675000.0,high level
8861500015,20140520T000000,3,10260,675000.0,high level
1024069009,20140502T000000,5,67518,675000.0,high level
1982201485,20140512T000000,4,3340,675000.0,high level
4379400490,20140710T000000,4,5249,675000.0,high level
5014600180,20140513T000000,4,5548,675000.0,high level
4101410050,20150421T000000,4,8800,675000.0,high level
2819100140,20150427T000000,3,6480,675000.0,high level
1777600490,20141024T000000,4,12463,675000.0,high level
9301300805,20141215T000000,3,1590,675000.0,high level
4083304355,20150318T000000,4,3615,675000.0,high level
1726600110,20140717T000000,3,13209,675000.0,high level
9542000275,20150406T000000,4,18470,675000.0,high level
1854900430,20150422T000000,4,5400,675000.0,high level
3416600490,20140731T000000,3,4252,675000.0,high level
2902200915,20141125T000000,3,4400,675000.0,high level
9552700140,20140702T000000,5,10300,675000.0,high level
9194102188,20141009T000000,4,6875,675000.0,high level
2432000130,20150414T000000,3,9549,675000.0,high level
5040800060,20150204T000000,3,5913,675000.0,high level
1556200155,20150417T000000,3,3817,675000.0,high level
2909300150,20140714T000000,4,5505,675000.0,high level
1796100015,20150423T000000,4,100835,675000.0,high level
1524059027,20140506T000000,2,36478,675000.0,high level
6790200110,20150102T000000,5,12906,675000.0,high level
5332200320,20140714T000000,2,5000,675000.0,high level
2481600110,20140525T000000,3,28000,675000.0,high level
3904902500,20141219T000000,4,14071,675000.0,high level
7853350170,20140516T000000,5,6455,675000.0,high level
4036400030,20150305T000000,4,9858,675000.0,high level
5437400100,20150331T000000,4,9679,675000.0,high level
7649400170,20141205T000000,3,2833,675000.0,high level
425059024,20150129T000000,5,21000,675000.0,high level
7504101230,20140623T000000,4,11120,675000.0,high level
7853221330,20141203T000000,4,6000,675000.0,high level
7555220140,20140916T000000,4,8937,675000.0,high level
6114600030,20140520T000000,4,28300,675000.0,high level
3276930380,20140523T000000,4,36601,675000.0,high level
1806900499,20140721T000000,3,1330,675000.0,high level
8563000300,20140915T000000,4,8715,675000.0,high level
6338000493,20140912T000000,4,3200,675000.0,high level
4151800470,20140820T000000,3,5973,675000.0,high level
8813400165,20140819T000000,4,5188,675000.0,high level
9510971070,20140812T000000,3,4134,675000.0,high level
7504000230,20141205T000000,4,12100,675000.0,high level
5700002460,20140725T000000,3,4954,675000.0,high level
1424069110,20140718T000000,4,6114,675000.0,high level
7277100395,20150225T000000,4,3600,675000.0,high level
1036000280,20150217T000000,4,7475,675000.0,high level
7465900205,20141024T000000,4,5000,675000.0,high level
4077800094,20150202T000000,4,7230,675000.0,high level
8155850010,20140507T000000,4,18804,675000.0,high level
930000470,20140527T000000,3,7680,675000.0,high level
6003001760,20140924T000000,3,3600,675000.0,high level
4376700330,20140801T000000,4,9225,675000.0,high level
7129301001,20141209T000000,4,6780,675000.0,high level
290000095,20140617T000000,6,6360,675000.0,high level
1245500725,20141030T000000,3,13869,675000.0,high level
2767602356,20150126T000000,4,2278,675000.0,high level
3528900768,20150114T000000,3,2064,675000.0,high level
324000280,20150413T000000,3,4000,675000.0,high level
2591720160,20150501T000000,3,92347,674950.0,high level
710600070,20140912T000000,4,3127,674950.0,high level
2553300140,20141103T000000,4,9753,674750.0,high level
3904921100,20150512T000000,4,10160,674725.0,high level
5541300135,20140708T000000,4,5140,674600.0,high level
1137300340,20141121T000000,4,35000,674250.0,high level
3999200310,20140917T000000,4,11560,674000.0,high level
9510860560,20140725T000000,3,3624,674000.0,high level
3448002180,20150116T000000,3,6744,674000.0,high level
8815400165,20150303T000000,5,5000,674000.0,high level
7202331500,20140829T000000,5,8561,673200.0,high level
3528960020,20140708T000000,3,3496,673000.0,high level
9161100075,20150318T000000,4,2875,673000.0,high level
6116500075,20150326T000000,4,10400,673000.0,high level
1687900520,20140929T000000,4,8190,673000.0,high level
629811600,20140724T000000,4,10533,672800.0,high level
8010100040,20140801T000000,3,5750,672600.0,high level
5547700190,20150330T000000,3,5760,672500.0,high level
6021501920,20140627T000000,3,5300,672500.0,high level
2998300060,20140806T000000,2,5940,672500.0,high level
7853270200,20141021T000000,4,6651,672500.0,high level
3066400130,20150415T000000,4,11108,672500.0,high level
5037300130,20150504T000000,3,5750,672500.0,high level
2782100280,20140529T000000,4,6707,672500.0,high level
3179101050,20140804T000000,2,5795,672324.0,high level
5445300050,20150408T000000,3,4445,672000.0,high level
3905000340,20140724T000000,4,10049,672000.0,high level
203100625,20140529T000000,3,21587,672000.0,high level
8146100610,20141201T000000,3,8573,672000.0,high level
8129700743,20150416T000000,3,1647,672000.0,high level
2141330560,20140725T000000,4,8410,671500.0,high level
2436701180,20140814T000000,5,4000,671500.0,high level
1972201511,20150210T000000,3,1714,671500.0,high level
7202340010,20150224T000000,4,5232,671300.0,high level
2770602360,20150421T000000,4,1475,671000.0,high level
430000035,20140705T000000,4,5700,671000.0,high level
2767603210,20141210T000000,3,2375,670950.0,high level
4423100095,20140523T000000,4,6750,670500.0,high level
475001000,20150406T000000,3,3400,670000.0,high level
7979900430,20141203T000000,3,13805,670000.0,high level
3629970930,20141111T000000,3,3730,670000.0,high level
9834200390,20150512T000000,3,4080,670000.0,high level
4086300065,20140718T000000,3,2147,670000.0,high level
9510910250,20150120T000000,4,4569,670000.0,high level
714000155,20141222T000000,3,6195,670000.0,high level
7802900224,20140707T000000,5,68519,670000.0,high level
1245001763,20150303T000000,4,7291,670000.0,high level
5561401220,20140707T000000,6,36171,670000.0,high level
4039700080,20150317T000000,4,9310,670000.0,high level
1449000270,20140806T000000,4,13530,670000.0,high level
9822700255,20140505T000000,3,2000,670000.0,high level
2423020180,20150507T000000,4,7031,670000.0,high level
1972201773,20150313T000000,2,761,670000.0,high level
9476010120,20150321T000000,5,5155,670000.0,high level
1830300090,20150401T000000,5,13001,670000.0,high level
2366400150,20150429T000000,5,39000,670000.0,high level
976000790,20141020T000000,3,4763,670000.0,high level
2487200490,20140623T000000,3,5300,670000.0,high level
9831200221,20140710T000000,3,1438,670000.0,high level
686300880,20150427T000000,3,10078,670000.0,high level
8651610680,20140801T000000,4,9086,670000.0,high level
923000414,20150419T000000,3,8160,670000.0,high level
6388910280,20150429T000000,4,25993,670000.0,high level
9839301055,20140626T000000,3,4400,670000.0,high level
1189000245,20150331T000000,4,4200,670000.0,high level
2402100055,20140716T000000,4,5000,670000.0,high level
1245002445,20140714T000000,2,7500,670000.0,high level
5135000160,20140612T000000,3,6420,670000.0,high level
7555220150,20141217T000000,4,9636,670000.0,high level
6619900120,20141208T000000,5,9600,670000.0,high level
4322500110,20150303T000000,3,5760,670000.0,high level
5315100393,20141211T000000,3,16868,670000.0,high level
3629700120,20141014T000000,3,1944,669950.0,high level
3760000030,20141030T000000,5,14062,669950.0,high level
7504110050,20140626T000000,4,11877,669950.0,high level
7135521530,20141028T000000,4,7591,669888.0,high level
546000930,20140630T000000,4,4046,669500.0,high level
1774200060,20140617T000000,4,35362,669000.0,high level
9828700235,20150401T000000,3,4500,669000.0,high level
6056110460,20150414T000000,2,1953,669000.0,high level
7203150330,20140717T000000,4,4945,669000.0,high level
7631200292,20140626T000000,2,10766,669000.0,high level
7278700069,20140521T000000,4,6420,668750.0,high level
8635750090,20140602T000000,4,5500,668500.0,high level
9346930250,20140926T000000,4,9546,668500.0,high level
5561400260,20140721T000000,5,42436,668000.0,high level
5406500480,20140721T000000,4,4410,668000.0,high level
3856904655,20150329T000000,4,4080,667750.0,high level
3142600130,20140617T000000,3,3800,667500.0,high level
7214400095,20141027T000000,3,4841,667500.0,high level
686800065,20141119T000000,3,20423,667500.0,high level
324000350,20150415T000000,4,4000,667500.0,high level
1126059022,20140722T000000,4,40312,667400.0,high level
5693500846,20150420T000000,3,1921,667000.0,high level
720079001,20140626T000000,3,478288,667000.0,high level
8732900840,20140722T000000,3,3819,667000.0,high level
7923100400,20150130T000000,5,10360,667000.0,high level
3303700376,20141201T000000,3,1581,667000.0,high level
7174800760,20140725T000000,5,5470,667000.0,high level
4443800555,20140716T000000,3,3880,667000.0,high level
3339400515,20150113T000000,3,31215,667000.0,high level
6908200080,20140616T000000,3,8100,667000.0,high level
1231000458,20140720T000000,4,7400,666570.0,high level
8961980290,20140904T000000,4,6600,666500.0,high level
9508850100,20141103T000000,3,31510,666000.0,high level
7694800180,20150205T000000,3,2868,666000.0,high level
5700000465,20140904T000000,3,5000,666000.0,high level
254000100,20140620T000000,4,5453,665900.0,high level
3622069122,20140903T000000,4,47480,665000.0,high level
1024049006,20150114T000000,3,5040,665000.0,high level
222069057,20150330T000000,3,95832,665000.0,high level
7135521680,20140522T000000,4,17388,665000.0,high level
1822039225,20140725T000000,3,54450,665000.0,high level
8032700010,20140716T000000,3,3000,665000.0,high level
3423600060,20141202T000000,4,3680,665000.0,high level
8682281510,20150128T000000,2,6984,665000.0,high level
1592000680,20140528T000000,3,10370,665000.0,high level
2780400035,20140505T000000,4,5900,665000.0,high level
7640400070,20140915T000000,4,8100,665000.0,high level
3401700185,20140728T000000,4,52567,665000.0,high level
2195700270,20140627T000000,3,35000,665000.0,high level
2050100250,20140903T000000,3,15536,665000.0,high level
4232901525,20140627T000000,2,3200,665000.0,high level
9345400350,20140718T000000,2,5000,665000.0,high level
1223089038,20140711T000000,5,60984,665000.0,high level
1797501275,20150507T000000,5,4000,665000.0,high level
871000155,20141211T000000,3,5102,665000.0,high level
7214790110,20140613T000000,4,43091,665000.0,high level
1982200330,20140513T000000,3,5820,665000.0,high level
7955040080,20141104T000000,5,8000,665000.0,high level
6430000945,20141204T000000,2,4590,665000.0,high level
6918720100,20150130T000000,6,9720,665000.0,high level
1778350270,20140915T000000,3,10047,665000.0,high level
7436000205,20140919T000000,3,24550,665000.0,high level
7234601142,20140808T000000,3,929,665000.0,high level
4193500140,20140911T000000,3,8000,665000.0,high level
4027700014,20150225T000000,3,14155,665000.0,high level
7419700010,20140707T000000,5,17788,665000.0,high level
6385260160,20150309T000000,4,15411,665000.0,high level
5700002025,20150218T000000,3,6000,665000.0,high level
4039100350,20150423T000000,4,5300,665000.0,high level
9828202215,20140905T000000,4,4400,665000.0,high level
3723800086,20140624T000000,6,8346,665000.0,high level
2436700540,20141001T000000,3,2960,665000.0,high level
2878600655,20140718T000000,3,2640,665000.0,high level
1023089140,20150106T000000,3,41275,665000.0,high level
3204800200,20150108T000000,4,10574,665000.0,high level
1702901180,20140611T000000,6,4400,665000.0,high level
6705870040,20141015T000000,4,7582,665000.0,high level
3066400080,20140602T000000,4,10000,665000.0,high level
6154900005,20140924T000000,4,7102,665000.0,high level
643300180,20140523T000000,3,9550,665000.0,high level
710600160,20140909T000000,4,3474,665000.0,high level
305010050,20141231T000000,4,5936,665000.0,high level
6072760360,20150321T000000,4,8149,665000.0,high level
2902201301,20141216T000000,2,900,664950.0,high level
4058800439,20140623T000000,5,7081,664950.0,high level
7446500010,20150507T000000,4,9210,664500.0,high level
925059219,20141023T000000,4,16200,664000.0,high level
6067910030,20150316T000000,4,11880,664000.0,high level
8635750330,20140925T000000,4,8432,664000.0,high level
5297200089,20150415T000000,2,5785,664000.0,high level
8818900060,20141125T000000,4,4080,664000.0,high level
2525059172,20141125T000000,6,12196,664000.0,high level
7214400005,20150313T000000,2,5200,663500.0,high level
5215200010,20140626T000000,3,37843,663000.0,high level
6795100589,20141010T000000,3,59677,663000.0,high level
7518504130,20140626T000000,3,3876,663000.0,high level
6127010890,20150427T000000,4,6246,663000.0,high level
3630130130,20141112T000000,3,5125,663000.0,high level
6372000060,20140523T000000,3,3600,662990.0,high level
5583200810,20150402T000000,2,6900,662700.0,high level
1736800520,20150403T000000,3,9796,662500.0,high level
510000641,20150130T000000,3,4200,662500.0,high level
4037200075,20140911T000000,6,25600,662500.0,high level
339500160,20141008T000000,3,36947,662000.0,high level
5490210320,20140627T000000,5,7200,661500.0,high level
6087100070,20140523T000000,4,6250,661254.0,high level
952004875,20140602T000000,4,4600,661000.0,high level
3764500230,20140821T000000,3,4418,661000.0,high level
3271301175,20140815T000000,2,5800,661000.0,high level
1471590060,20140619T000000,4,8058,661000.0,high level
1036400200,20150213T000000,4,13125,661000.0,high level
3401700031,20140822T000000,2,46173,661000.0,high level
9268850940,20141223T000000,4,2074,661000.0,high level
7202470100,20141210T000000,3,8196,661000.0,high level
5700000600,20140702T000000,5,5500,660500.0,high level
9545240070,20150428T000000,4,9603,660500.0,high level
1710400007,20141211T000000,3,2150,660000.0,high level
7504020970,20150421T000000,4,13653,660000.0,high level
7278700070,20150102T000000,3,6474,660000.0,high level
3630120190,20150326T000000,3,3995,660000.0,high level
424069233,20140531T000000,3,40910,660000.0,high level
4298100240,20140805T000000,3,28243,660000.0,high level
1235700073,20150318T000000,3,12615,660000.0,high level
809002675,20150413T000000,3,6000,660000.0,high level
5160300030,20150401T000000,4,10450,660000.0,high level
2877104316,20141201T000000,4,4500,660000.0,high level
3797000290,20140612T000000,3,2970,660000.0,high level
6446200060,20150401T000000,3,35640,660000.0,high level
9346960050,20141107T000000,4,9120,660000.0,high level
7203110240,20140522T000000,3,4332,660000.0,high level
726059483,20141121T000000,5,5175,660000.0,high level
3359500110,20140624T000000,2,6000,660000.0,high level
3575305495,20150413T000000,5,14913,660000.0,high level
7518506595,20140826T000000,3,5100,660000.0,high level
5695000270,20141103T000000,3,1680,660000.0,high level
2719100355,20141104T000000,3,6150,660000.0,high level
2481600030,20140701T000000,3,28500,660000.0,high level
8812401450,20141229T000000,10,3745,660000.0,high level
3904940200,20140620T000000,4,9273,660000.0,high level
9541600015,20150211T000000,4,15375,660000.0,high level
4083801785,20150313T000000,2,5000,660000.0,high level
7504010760,20150212T000000,3,11900,660000.0,high level
7640400190,20150213T000000,3,8141,660000.0,high level
8129700728,20150414T000000,3,1729,660000.0,high level
3797002585,20140709T000000,3,3500,660000.0,high level
9274202885,20140508T000000,3,5750,660000.0,high level
7922900460,20141205T000000,3,9032,660000.0,high level
7504030090,20140601T000000,4,9900,660000.0,high level
1952200220,20140603T000000,3,2798,660000.0,high level
9367200205,20150324T000000,2,8195,660000.0,high level
7853400260,20140513T000000,4,5196,660000.0,high level
4151800375,20141204T000000,2,6263,660000.0,high level
7691800020,20140709T000000,4,4543,660000.0,high level
326049060,20140909T000000,3,11250,660000.0,high level
4178600040,20150407T000000,3,15669,660000.0,high level
1036450170,20150312T000000,3,3785,660000.0,high level
6073200010,20140626T000000,3,9622,660000.0,high level
7942602080,20140616T000000,6,2774,660000.0,high level
4046710180,20150325T000000,3,37982,660000.0,high level
7203100550,20140625T000000,3,4000,660000.0,high level
2723069146,20150424T000000,4,186436,660000.0,high level
1868901120,20140606T000000,3,3300,660000.0,high level
1868901295,20140729T000000,5,3750,660000.0,high level
1562000120,20140512T000000,4,10000,660000.0,high level
510003085,20140623T000000,3,2850,660000.0,high level
7234601544,20140825T000000,3,1825,660000.0,high level
579002600,20141001T000000,3,5200,660000.0,high level
9276202160,20141126T000000,3,5750,660000.0,high level
7502800050,20140709T000000,4,9400,659950.0,high level
3034200087,20141212T000000,5,7357,659950.0,high level
5631500285,20141121T000000,3,9413,659950.0,high level
2770604079,20141029T000000,3,1246,659950.0,high level
7502800030,20140716T000000,4,9400,659950.0,high level
4035900015,20140619T000000,4,18362,659500.0,high level
7974700122,20140610T000000,3,5500,659500.0,high level
5021900265,20140702T000000,4,10800,659000.0,high level
2768100512,20150422T000000,2,1213,659000.0,high level
2902201300,20141229T000000,2,904,659000.0,high level
1630700135,20141119T000000,4,23625,659000.0,high level
2568300266,20140530T000000,4,11375,659000.0,high level
2826079027,20141112T000000,3,384634,659000.0,high level
1189000025,20140905T000000,3,5040,659000.0,high level
924059233,20141208T000000,4,9329,659000.0,high level
7300200550,20150319T000000,4,24931,659000.0,high level
305000170,20140610T000000,3,6320,659000.0,high level
7518500855,20150504T000000,4,4690,658600.0,high level
7880000060,20140604T000000,3,41346,658588.0,high level
2402100715,20140726T000000,2,5101,658500.0,high level
6681500205,20150504T000000,4,5000,658500.0,high level
3905090130,20140717T000000,4,8509,658100.0,high level
809002390,20150115T000000,3,3190,658000.0,high level
7936500221,20150114T000000,2,14244,658000.0,high level
1245003375,20150408T000000,3,12005,658000.0,high level
7853310590,20140529T000000,4,6166,658000.0,high level
7504060020,20150122T000000,4,10370,657500.0,high level
4444800045,20150420T000000,4,7560,657500.0,high level
4151800420,20140815T000000,3,6002,657500.0,high level
9822700285,20140918T000000,4,5000,657500.0,high level
1939120450,20140522T000000,3,10496,657500.0,high level
7971300050,20140710T000000,3,10960,657500.0,high level
2025760210,20140611T000000,4,24190,657500.0,high level
4083300510,20140505T000000,4,4240,657100.0,high level
7230200585,20150204T000000,3,23786,657044.0,high level
6388930620,20140710T000000,4,25038,657000.0,high level
1041500020,20140908T000000,4,35380,657000.0,high level
2767601872,20150119T000000,2,1281,657000.0,high level
7519000471,20140625T000000,4,3375,657000.0,high level
8835400805,20140522T000000,4,8520,657000.0,high level
4038700380,20140826T000000,5,10190,657000.0,high level
8824900050,20140612T000000,4,4750,656500.0,high level
3176600055,20140717T000000,3,7475,656000.0,high level
6873000190,20150311T000000,2,1763,656000.0,high level
4240400140,20140820T000000,4,4300,656000.0,high level
7923500090,20141020T000000,4,15800,655500.0,high level
226039075,20140506T000000,4,8330,655500.0,high level
5603700095,20140610T000000,3,11856,655275.0,high level
1797500530,20150505T000000,1,4160,655100.0,high level
3764500090,20140521T000000,4,13402,655000.0,high level
7856700990,20140924T000000,4,9163,655000.0,high level
2826079145,20140814T000000,5,46786,655000.0,high level
9839300775,20140710T000000,4,4080,655000.0,high level
7214711260,20141001T000000,4,34238,655000.0,high level
3886901795,20150422T000000,6,6600,655000.0,high level
1687910100,20140530T000000,4,8470,655000.0,high level
1592000050,20140905T000000,4,9517,655000.0,high level
4221270340,20150327T000000,3,4721,655000.0,high level
1656600280,20141002T000000,4,24466,655000.0,high level
2193320450,20150213T000000,4,8022,655000.0,high level
582000185,20140821T000000,3,5520,655000.0,high level
7011201245,20141107T000000,3,3600,655000.0,high level
6388920410,20150423T000000,3,7916,655000.0,high level
5135000170,20140806T000000,4,7620,655000.0,high level
1726069060,20150409T000000,4,46609,655000.0,high level
7853240310,20150318T000000,4,11306,655000.0,high level
1854900240,20140528T000000,4,5669,655000.0,high level
976000903,20150319T000000,2,1851,655000.0,high level
293910030,20141008T000000,4,4412,655000.0,high level
8827900560,20141031T000000,3,4480,655000.0,high level
5611500100,20140522T000000,4,12394,655000.0,high level
871001365,20150219T000000,3,5102,655000.0,high level
130000175,20140806T000000,4,8197,655000.0,high level
8563050350,20150306T000000,4,7725,655000.0,high level
3300701615,20140930T000000,4,4000,655000.0,high level
5249804510,20140716T000000,3,4800,655000.0,high level
9164100035,20150429T000000,1,5422,655000.0,high level
8096000060,20150413T000000,2,15798,655000.0,high level
3528900160,20141001T000000,3,5250,655000.0,high level
3622069114,20140909T000000,4,33106,655000.0,high level
8562970040,20140516T000000,5,12353,655000.0,high level
3530200160,20140603T000000,4,45902,654950.0,high level
1279300085,20150318T000000,4,5000,654500.0,high level
6646200710,20150409T000000,3,8582,654300.0,high level
8127700440,20141211T000000,3,5500,654000.0,high level
5101404144,20140724T000000,4,7540,654000.0,high level
8563001130,20140828T000000,5,8968,654000.0,high level
3424089119,20150501T000000,3,60840,654000.0,high level
8562790480,20141006T000000,3,2873,654000.0,high level
8080400136,20140620T000000,3,1565,654000.0,high level
293910070,20140723T000000,4,4166,653750.0,high level
7524950730,20150327T000000,4,7229,653675.0,high level
2902200016,20141112T000000,2,1240,653500.0,high level
224069010,20140725T000000,3,49658,653450.0,high level
3447000090,20150428T000000,3,17300,653000.0,high level
4127000095,20141029T000000,3,8429,653000.0,high level
9830200380,20140917T000000,3,5067,653000.0,high level
8079100640,20141201T000000,4,7000,653000.0,high level
441000065,20150505T000000,2,5141,653000.0,high level
3630120480,20140602T000000,3,3475,653000.0,high level
9238430660,20150326T000000,3,57745,653000.0,high level
3261020370,20140605T000000,3,9750,653000.0,high level
7202280580,20150106T000000,4,5137,653000.0,high level
1015000050,20150106T000000,4,5900,652600.0,high level
1939000030,20140627T000000,4,38677,652500.0,high level
3905010100,20140615T000000,4,9122,652500.0,high level
9310300215,20150506T000000,4,18253,652500.0,high level
1023079147,20140820T000000,4,130244,652500.0,high level
6072760670,20141203T000000,3,11835,652450.0,high level
7504400750,20150105T000000,4,13129,652427.0,high level
1703050520,20150414T000000,3,5017,652100.0,high level
1313000710,20141003T000000,3,9600,652000.0,high level
2769602880,20141002T000000,3,5000,652000.0,high level
871001085,20150129T000000,3,6122,652000.0,high level
2856102336,20150325T000000,3,4080,652000.0,high level
6430500238,20141216T000000,4,3075,651500.0,high level
1703050420,20150330T000000,4,5526,651100.0,high level
194000505,20140904T000000,3,6440,651000.0,high level
7234601541,20140728T000000,3,1834,651000.0,high level
8078460550,20140513T000000,4,7140,651000.0,high level
721069087,20140507T000000,3,108366,651000.0,high level
9550204450,20141219T000000,3,4400,651000.0,high level
7853380480,20140529T000000,3,6050,650880.0,high level
9839301060,20150406T000000,3,4400,650500.0,high level
2205700470,20150122T000000,5,11412,650500.0,high level
381000240,20140806T000000,4,5940,650500.0,high level
224069105,20150410T000000,2,60872,650100.0,high level
2174503441,20140703T000000,3,4500,650000.0,high level
8084400010,20150316T000000,3,6750,650000.0,high level
6388930390,20141120T000000,5,25245,650000.0,high level
9136102057,20140905T000000,4,3139,650000.0,high level
7732500270,20140925T000000,4,15000,650000.0,high level
2423069039,20140806T000000,3,51836,650000.0,high level
9265200060,20141007T000000,6,9100,650000.0,high level
3210700170,20141202T000000,4,8976,650000.0,high level
6635000110,20150331T000000,3,3332,650000.0,high level
7974700112,20140714T000000,4,6500,650000.0,high level
8078360080,20140623T000000,4,7351,650000.0,high level
3222049055,20150116T000000,3,19386,650000.0,high level
2926049382,20141208T000000,3,10501,650000.0,high level
725069102,20150330T000000,3,60112,650000.0,high level
6980500030,20141211T000000,4,4500,650000.0,high level
9573120260,20140610T000000,4,9731,650000.0,high level
2405500050,20140606T000000,4,9354,650000.0,high level
7202331420,20140620T000000,4,6587,650000.0,high level
2450000165,20140618T000000,3,8114,650000.0,high level
2592200030,20140618T000000,3,9370,650000.0,high level
